Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd Packet Length Mean,Bwd Packet Length Mean,Packet Length Mean,Application_Class,UE_ID,Session_ID
0.4692680899768591,5,3,412,198,1299.896611401983,17.047824411829286,58658.51124710739,9431.316452210252,86952.46060373815,49227.194794897136,82.57365597929456,66.05892478343564,74.31629038136509,texting,synthetic_UE_000,synthetic_texting_0000
0.3627537294604771,4,2,336,134,1295.644846157833,16.540146972227653,60458.95491007952,33940.49667465959,162280.4449340583,26518.45823541993,84.24490578465557,67.39592462772445,75.82041520619,texting,synthetic_UE_000,synthetic_texting_0001
0.2227358621286903,4,3,327,196,2348.072712681651,31.42735944315785,31819.408875527184,14185.895246336406,74377.0946145364,17633.513629190777,81.98083930243585,65.58467144194869,73.78275537219227,texting,synthetic_UE_000,synthetic_texting_0002
0.5800908425853983,2,3,182,218,689.5471719864528,8.61933964983066,116018.16851707966,37152.87734125433,227476.80054084264,78865.29117582532,91.2491875062017,72.99935000496136,82.12426875558153,texting,synthetic_UE_000,synthetic_texting_0003
0.7912237979817975,7,1,488,55,686.2786500924886,10.110919338379208,98902.97474772469,19282.928331015773,156751.75974077202,79620.04641670891,69.72743971404677,55.781951771237416,62.75469574264209,texting,synthetic_UE_000,synthetic_texting_0004
1.764557865240934,4,3,210,150,204.01711221345826,3.9669994041505774,252079.69503441913,25626.730875334873,328959.88766042376,226452.96415908425,52.50117359389338,42.000938875114706,47.25105623450404,texting,synthetic_UE_000,synthetic_texting_0005
1.689896777486126,5,3,334,160,292.32554708747926,4.734016956882256,211237.09718576574,104005.27494341382,523252.92201600724,107231.82224235192,66.80995077981916,53.44796062385533,60.12895570183724,texting,synthetic_UE_000,synthetic_texting_0006
1.01488935892602,7,2,448,102,541.9309949037431,8.867961734788523,112765.48432511333,15138.792269581354,158181.8611338574,97626.69205553198,64.11380127757988,51.29104102206391,57.702421149821895,texting,synthetic_UE_000,synthetic_texting_0007
0.1,7,1,805,92,8970.0,80.0,12500.0,8943.198989453049,39329.59696835915,3556.801010546951,115.04344994574416,92.03475995659534,103.53910495116975,texting,synthetic_UE_000,synthetic_texting_0008
1.6279689407405564,6,4,808,431,761.0710308984052,6.1426233325133595,162796.89407405566,51193.574923777545,316377.6188453883,111603.31915027811,134.74559958796084,107.79647967036868,121.27103962916476,texting,synthetic_UE_000,synthetic_texting_0009
0.5402733209186713,4,5,200,250,832.9117551738958,16.658235103477917,60030.36899096348,12040.585432273576,96152.1252877842,47989.7835586899,42.43686354102876,33.94949083282301,38.19317718692588,texting,synthetic_UE_000,synthetic_texting_0010
0.1,3,2,297,158,4550.0,50.0,20000.0,6033.632656841817,38100.89797052545,13966.367343158183,99.20458373652349,79.3636669892188,89.28412536287115,texting,synthetic_UE_000,synthetic_texting_0011
4.24403698261526,6,2,511,136,152.449189922305,1.88499771155864,530504.6228269074,85904.41833925246,788217.8778446647,444600.20448765496,85.1970255339002,68.15762042712016,76.67732298051018,texting,synthetic_UE_000,synthetic_texting_0012
0.1,2,3,255,306,5610.0,50.0,20000.0,9045.275165406314,47135.82549621894,10954.724834593686,127.69487825025858,102.15590260020687,114.92539042523273,texting,synthetic_UE_000,synthetic_texting_0013
0.4889587009811018,3,6,270,433,1437.7492385132357,18.40646251297172,54328.74455345575,42514.251014113855,181871.4975957973,11814.493539341893,90.26527126513321,72.21221701210656,81.2387441386199,texting,synthetic_UE_000,synthetic_texting_0014
2.3067744276484268,8,3,750,225,422.66811540560343,4.768563353293987,209706.76614985697,27702.068871442076,292812.9727641832,182004.69727841488,93.82399848713484,75.05919878970788,84.44159863842137,texting,synthetic_UE_000,synthetic_texting_0015
1.089162387290241,1,3,122,292,380.10860899264316,3.672546946788823,272290.59682256024,49351.88857812136,420346.2625569243,222938.70824443887,122.03503194640138,97.6280255571211,109.83152875176124,texting,synthetic_UE_000,synthetic_texting_0016
0.39363490891808445,6,3,428,171,1521.7146305605027,22.86382583479887,43737.212102009384,33582.15588774892,144483.67976525615,10155.056214260461,71.36508214115739,57.092065712925915,64.22857392704165,texting,synthetic_UE_000,synthetic_texting_0017
0.9973343857364831,6,1,407,54,462.23213256562275,7.018709171278436,142476.3408194976,134828.91527326536,546963.0866392937,7647.425546232233,67.87322505816664,54.29858004653332,61.08590255234998,texting,synthetic_UE_000,synthetic_texting_0018
