Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd Packet Length Mean,Bwd Packet Length Mean,Packet Length Mean,Application_Class,UE_ID,Session_ID
14.078042699305772,103,280,88148,191701,19878.40255760839,27.205486457210903,36757.29164309601,17252.954445406274,88516.15497931483,19504.337197689736,855.8082584400275,684.6466067520221,770.2274325960248,browsing,synthetic_UE_000,synthetic_browsing_0000
0.6239792399741586,91,282,91191,226074,508454.41590835486,597.7762978387668,1672.866595104983,540.6342647353083,3294.769389310908,1132.2323303696746,1002.1030569613052,801.6824455690443,901.8927512651748,browsing,synthetic_UE_000,synthetic_browsing_0001
16.9661120034101,94,278,61977,146635,12295.804716959907,21.92606060393978,45607.82796615618,25603.35910083191,122417.90526865191,20004.468865324274,659.3312396585186,527.4649917268149,593.3981156926668,browsing,synthetic_UE_000,synthetic_browsing_0002
6.6820758638607085,100,281,37207,83642,18085.547434981825,57.01820927544353,17538.256860526795,17399.815789713994,69737.70422966877,138.44107081280163,372.0758687847521,297.6606950278017,334.86828190627693,browsing,synthetic_UE_000,synthetic_browsing_0003
101.11891027383518,110,273,65525,130098,1934.5837437353994,3.7876199314531416,264018.04249043134,80542.44458556472,505645.3762471255,183475.59790486662,595.6895610648804,476.55164885190436,536.1206049583924,browsing,synthetic_UE_000,synthetic_browsing_0004
1.0498116433043725,116,308,89047,189148,264995.1558208645,403.8819751183398,2475.9708568499354,792.8882408751675,4854.635579475438,1683.082615974768,767.6489227204958,614.1191381763966,690.8840304484462,browsing,synthetic_UE_000,synthetic_browsing_0005
23.736713939453928,115,330,68791,157920,9551.069308847034,18.747329606578113,53340.93020102006,10399.78157178379,84540.27491637143,42941.148629236275,598.1829314269785,478.54634514158283,538.3646382842807,browsing,synthetic_UE_000,synthetic_browsing_0006
52.93673595722802,96,302,46400,116775,3082.4529893917643,7.518408394532999,133006.874264392,77961.32478765506,366890.84862735716,55045.54947673695,483.3411572926225,386.672925834098,435.00704156336025,browsing,synthetic_UE_000,synthetic_browsing_0007
2.32427606433927,90,318,88097,249023,145043.01153048885,175.53852843034957,5696.755059655074,701.1496607308877,7800.204041847737,4995.605398924186,978.8664660217523,783.0931728174019,880.9798194195771,browsing,synthetic_UE_000,synthetic_browsing_0008
13.316780172486974,86,306,81785,232804,23623.503273708317,29.436545089922596,33971.3779910382,4066.388204722215,46170.54260520484,29904.989786315986,950.9995594489471,760.7996475591577,855.8996035040525,browsing,synthetic_UE_000,synthetic_browsing_0009
