Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd Packet Length Mean,Bwd Packet Length Mean,Packet Length Mean,Application_Class,UE_ID,Session_ID
140.78042699305772,864,808,145472,108835,1806.408784457946,11.876651006907736,84198.81997192446,39520.82268295815,202761.28802079888,44677.99728896631,168.37123876600413,134.6969910128033,151.53411488940372,audio_calls,synthetic_UE_000,synthetic_audio_calls_0000
6.239792399741587,774,771,147304,117386,42419.68050266573,247.6043914640468,4038.7005823570144,1305.2205873544985,7954.3623444205095,2733.479995002516,190.3154585441958,152.25236683535664,171.28391268977623,audio_calls,synthetic_UE_000,synthetic_audio_calls_0001
169.661120034101,782,765,108619,85006,1141.2455603327526,9.118176278036247,109671.05367427344,61567.22421143808,294372.72630858765,48103.82946283536,138.89968594877777,111.11974875902223,125.0097173539,audio_calls,synthetic_UE_000,synthetic_audio_calls_0002
66.82075863860709,801,733,76744,56183,1989.306956524116,22.95693780276388,43559.81658318585,6799.1810116083,63957.35961801075,36760.63557157755,95.81138031771282,76.64910425417025,86.23024228594153,audio_calls,synthetic_UE_000,synthetic_audio_calls_0003
20.179179263791273,828,756,107104,78232,9184.516256940125,78.49675050175442,12739.380848353077,3886.328624946415,24398.366723192325,8853.052223406663,129.35343415973207,103.48274732778566,116.41809074375887,audio_calls,synthetic_UE_000,synthetic_audio_calls_0004
10.498116433043725,845,813,131099,100907,22099.77394323244,157.9330931005206,6331.7951948394,2027.6514724431304,12414.749612168791,4304.143722396269,155.14733840807438,124.1178707264595,139.63260456726692,audio_calls,synthetic_UE_000,synthetic_audio_calls_0005
237.36713939453927,842,849,109230,88110,831.3703425982303,7.1239852504996835,140370.8689500528,27367.84624153629,222474.40767466166,113003.02270851651,129.72743971404677,103.78195177123742,116.7546957426421,audio_calls,synthetic_UE_000,synthetic_audio_calls_0006
529.3673595722802,788,803,88650,72270,303.9854971980528,3.00547431047789,332726.1845206035,195025.81562216664,917803.6313871035,137700.36889843686,112.50117359389338,90.00093887511471,101.25105623450405,audio_calls,synthetic_UE_000,synthetic_audio_calls_0007
23.242760643392703,773,829,144419,123905,11544.411789839489,68.92468689838725,14508.58966503914,1785.6995104756695,19865.688196466148,12722.89015456347,186.82996990326285,149.46397592261027,168.14697291293658,audio_calls,synthetic_UE_000,synthetic_audio_calls_0008
133.16780172486975,761,810,138996,118357,1932.5467317670534,11.7971460041501,84766.26462436012,10146.557455449449,115205.93699070846,74619.70716891067,182.64993391734208,146.11994713387367,164.38494052560787,audio_calls,synthetic_UE_000,synthetic_audio_calls_0009
