Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd Packet Length Mean,Bwd Packet Length Mean,Packet Length Mean,Application_Class,UE_ID,Session_ID
281.56085398611543,1588,1210,1654467,1008516,9457.930540767999,9.937460980062156,100629.32594214276,47232.89172688066,242328.00112278474,53396.4342152621,1041.8561938300206,833.4849550640165,937.6705744470186,video_calls,synthetic_UE_000,synthetic_video_calls_0000
12.479584799483174,1465,1164,1687060,1072348,221113.76655049273,210.6640599219997,4746.894180100104,1534.0934252283757,9349.17445578523,3212.800754871728,1151.577292720979,921.2618341767832,1036.419563448881,video_calls,synthetic_UE_000,synthetic_video_calls_0001
339.322240068202,1476,1157,1320279,827947,6330.931917602034,7.759585694915785,128872.8598815807,72346.74960508522,345913.10869683634,56526.110276495485,894.4984297438889,715.5987437951112,805.0485867695,video_calls,synthetic_UE_000,synthetic_video_calls_0002
133.64151727721418,1501,1118,1019264,607348,12171.457142512829,19.597203424197716,51027.6889183712,7964.829073544965,74922.1761390061,43062.859844826235,679.0569015885641,543.2455212708513,611.1512114297077,video_calls,synthetic_UE_000,synthetic_video_calls_0003
40.358358527582546,1538,1147,1302327,776993,51521.42148147349,66.5289694119983,15031.046006548435,4585.433550774764,28787.346658872724,10445.612455773671,846.7671707986603,677.4137366389283,762.0904537187944,video_calls,synthetic_UE_000,synthetic_video_calls_0004
20.99623286608745,1562,1216,1524100,949196,117797.13131276997,132.30944892438066,7558.039188656389,2420.3355948961193,14819.045973344746,5137.70359376027,975.7366920403718,780.5893536322975,878.1630228363347,video_calls,synthetic_UE_000,synthetic_video_calls_0005
474.73427878907853,1557,1260,1321328,855426,4585.205023644644,5.933845786711297,168524.77060315176,32856.959882455,267095.6502505167,135667.81072069675,848.6371985702339,678.9097588561872,763.7734787132106,video_calls,synthetic_UE_000,synthetic_video_calls_0006
1058.7347191445604,1484,1204,1131558,734445,1762.4839974150452,2.53887961865637,393874.52349127986,230867.61358249042,1086477.3642387511,163006.90990878944,762.5058679694669,610.0046943755735,686.2552811725202,video_calls,synthetic_UE_000,synthetic_video_calls_0007
46.485521286785406,1463,1235,1659261,1120540,59799.28638103115,58.03957716974058,17229.622419119867,2120.6009012468658,23591.425122860463,15109.021517873001,1134.1498495163141,907.3198796130514,1020.7348645646828,video_calls,synthetic_UE_000,synthetic_video_calls_0008
266.3356034497395,1446,1212,1609759,1079406,10096.903925604807,9.979889904211001,100201.50618876581,11994.16234951925,136183.99323732356,88207.34383924656,1113.2496695867103,890.5997356693683,1001.9247026280393,video_calls,synthetic_UE_000,synthetic_video_calls_0009
223.49301024621224,1480,1214,1249601,820008,9260.285132497005,12.05406825489594,82959.5435212369,39384.03974958063,201111.6627699788,43575.50377165627,844.3255185226777,675.4604148181422,759.89296667041,video_calls,synthetic_UE_000,synthetic_video_calls_0010
858.2356518461185,1507,1199,1489864,948293,2840.89456637623,3.152980179953169,317160.25567114505,84790.97327421166,571533.17549378,232369.28239693338,988.6294382457722,790.9035505966178,889.766494421195,video_calls,synthetic_UE_000,synthetic_video_calls_0011
15.448664394068237,1444,1214,1639705,1102826,177525.44362689625,172.05370847596262,5812.1385982198035,1081.1835940227836,9055.689380288153,4730.95500419702,1135.5298735938763,908.4238988751011,1021.9768862344888,video_calls,synthetic_UE_000,synthetic_video_calls_0012
316.96918492960356,1530,1139,1534360,913796,7723.640392815209,8.420376891188223,118759.52976006128,18139.628371012852,173178.41487309983,100619.90138904843,1002.8500496593225,802.2800397274581,902.5650446933903,video_calls,synthetic_UE_000,synthetic_video_calls_0013
1592.9700515283748,1538,1245,1854488,1200956,1918.0800022376156,1.7470510492836016,572393.119485582,446050.3859377315,1910544.2772987764,126342.73354785051,1205.7793200324666,964.6234560259733,1085.20138802922,video_calls,synthetic_UE_000,synthetic_video_calls_0014
229.6384298509911,1444,1193,1482024,979532,10719.26855447177,11.483269597824325,87083.21192680739,60209.63678279804,267712.1222752015,26873.575144009345,1026.332994093225,821.0663952745799,923.6996946839024,video_calls,synthetic_UE_000,synthetic_video_calls_0015
4.185845508990388,1501,1170,1602978,999592,621754.9105455951,638.1028621967074,1567.1454545078202,340.2510061105359,2587.898472839428,1226.8944483972843,1067.9404489800263,854.3523591840211,961.1464040820238,video_calls,synthetic_UE_000,synthetic_video_calls_0016
438.87168345609115,1523,1174,1485063,915805,5470.546609645198,6.145304200902798,162725.87447389364,33745.951582551155,263963.72922154714,128979.92289134249,975.0908637473402,780.0726909978722,877.5817773726062,video_calls,synthetic_UE_000,synthetic_video_calls_0017
201.14980582864902,1500,1177,1370690,860428,11091.822787542707,13.30848910826403,75140.009648356,22668.360802486503,143145.0920558155,52471.6488458695,913.79361885799,731.0348950863921,822.4142569721911,video_calls,synthetic_UE_000,synthetic_video_calls_0018
2546.4221895691558,1469,1228,1376122,920288,901.8182489167451,1.0591330891820108,944168.4054761423,463421.15411271714,2334431.8678142936,480747.25136342517,936.7752669490175,749.4202135592141,843.0977402541157,video_calls,synthetic_UE_000,synthetic_video_calls_0019
275.1136795585824,1515,1203,1402867,891168,8338.498484265703,9.879552352180408,101219.16098549757,16390.381487935454,150390.30544930394,84828.77949756212,925.985127669501,740.7881021356009,833.386614902551,video_calls,synthetic_UE_000,synthetic_video_calls_0020
24.977855876607123,1510,1171,1719096,1066522,111523.50360900495,107.3350736446068,9316.61912592582,1467.1929818874542,13718.198071588182,7849.426144038365,1138.474391251293,910.7795130010344,1024.6269521261636,video_calls,synthetic_UE_000,synthetic_video_calls_0021
704.5275165406315,1487,1157,1407428,876069,3241.175037722329,3.7528697430904607,266462.75209554896,112881.3017006871,605106.6571976102,153581.45039486187,946.4882461347709,757.1905969078167,851.8394215212938,video_calls,synthetic_UE_000,synthetic_video_calls_0022
